Date,SAP.DE,SIE.DE,ALV.DE,DTE.DE,AIR.DE,MBG.DE,BMW.DE,BAS.DE,MUV2.DE,IFX.DE,RHM.DE,HEN3.DE,ADS.DE,BEI.DE,VNA.DE,HEI.DE,SHL.DE,FRE.DE,MTX.DE,RWE.DE,DB1.DE,CON.DE,VOW3.DE,PAH3.DE,MRK.DE,ZAL.DE,SY1.DE,P911.DE,DTG.DE,CBK.DE,HNR1.DE,PUM.DE,LHA.DE,TKA.DE,FME.DE,1COV.DE,BNR.DE,QIA.DE
2024-04-02,173.28179931640625,168.01348876953125,249.2760009765625,20.95488548278809,160.6891326904297,62.72933578491211,95.28899383544922,47.68521881103516,420.552734375,30.258594512939453,519.2066040039062,71.6161880493164,199.94200134277344,130.32057189941406,24.5165958404541,94.72504425048828,52.782413482666016,24.03966522216797,230.887451171875,29.03188133239746,180.1512451171875,61.696414947509766,106.47908020019533,43.990943908691406,152.5585479736328,25.65999984741211,107.37625885009766,84.8476333618164,42.37895965576172,12.067826271057127,235.82369995117188,39.56679916381836,6.474668979644775,4.777579784393311,32.97422409057617,,72.30821990966797,38.71864700317383
2024-04-03,174.41705322265625,168.91287231445312,249.73106384277344,20.90796661376953,161.59275817871094,63.10501480102539,99.93505096435548,48.29656600952149,415.051025390625,30.986297607421875,525.1111450195312,70.44308471679688,198.9541473388672,127.81063842773438,24.210140228271484,94.8012924194336,52.46194839477539,24.059200286865234,229.4105529785156,28.656429290771484,179.3310546875,60.59868240356445,108.86553192138672,45.4372444152832,152.46180725097656,25.65999984741211,108.1585922241211,86.44956970214844,41.46182632446289,12.623706817626951,231.7869110107422,39.68173599243164,6.520252227783203,4.932435035705566,32.82305145263672,,71.97180938720703,38.166648864746094
2024-04-04,174.2213134765625,168.5301513671875,247.910873413086,20.90796661376953,161.4581756591797,64.26618194580078,102.48145294189452,48.65983581542969,407.870849609375,31.35014533996582,528.45703125,69.78085327148438,200.63351440429688,128.84413146972656,24.070838928222656,94.64879608154295,52.44309997558594,24.615991592407227,228.32749938964844,29.247766494750977,179.47579956054688,61.00800704956055,111.51232147216795,46.04810333251953,150.43026733398438,25.700000762939453,106.3983383178711,87.31497955322266,42.251834869384766,12.74248504638672,227.9378967285156,40.37135696411133,6.589539527893066,5.010819435119629,33.18208312988281,,72.15870666503906,37.66886901855469
2024-04-05,173.63412475585938,164.91346740722656,244.63449096679688,20.64520835876465,161.49661254882812,63.78805160522461,100.51581573486328,47.6940803527832,395.7485046386719,31.074800491333008,528.26025390625,68.77803039550781,199.1517333984375,128.3027801513672,23.43935203552246,93.7146987915039,52.51850509643555,24.537845611572266,226.94908142089844,28.86292839050293,180.48898315429688,60.54286193847656,109.68994903564452,45.58097839355469,146.9476318359375,24.229999542236328,105.1759262084961,85.71304321289062,42.32447814941406,12.633209228515623,225.0276336669922,40.36177444458008,6.30692195892334,4.993612289428711,32.747467041015625,,71.46720886230469,37.2696533203125
2024-04-08,173.4384002685547,166.73138427734375,244.36148071289065,20.70151329040528,163.9190673828125,65.41029357910156,102.52613067626952,47.738380432128906,397.7067260742188,31.792667388916016,551.6815795898438,68.72126770019531,202.11529541015625,127.61377716064452,23.755096435546875,94.64879608154295,52.32999420166016,25.03602600097656,222.02609252929688,29.06003761291504,181.16441345214844,61.54757308959961,109.42960357666016,46.17387008666992,147.62481689453125,26.020000457763672,104.6380615234375,86.44956970214844,42.85114669799805,12.770991325378418,223.43170166015625,40.649112701416016,6.494725704193115,5.066261291503906,33.01201629638672,,70.70095825195312,37.51115417480469
2024-04-09,168.74081420898438,165.65977478027344,240.2660369873047,20.84227561950684,158.22824096679688,65.04315948486328,101.72200012207033,47.49029541015625,385.6776123046875,32.98747253417969,513.6956787109375,68.38069152832031,198.5590209960937,127.17083740234376,23.652942657470703,91.9036865234375,51.42515182495117,24.79181861877441,215.3308563232422,29.12574577331543,179.958251953125,61.863868713378906,108.2580795288086,46.155906677246094,148.6405792236328,25.96999931335449,104.54026794433594,86.7994155883789,41.13492202758789,12.63796043395996,217.2356872558593,40.51502227783203,6.478315830230713,5.1121439933776855,33.43718338012695,,70.75701904296875,37.72801208496094
2024-04-10,167.64471435546875,166.84620666503906,239.719970703125,21.20825958251953,157.92062377929688,64.88947296142578,99.6223373413086,47.844703674316406,390.8995666503906,33.0317268371582,514.6797485351562,68.85371398925781,198.0650787353516,127.41690826416016,23.40220642089844,92.1324462890625,51.74562072753906,24.742979049682617,211.6878662109375,28.63765525817871,181.6468811035156,62.79414749145508,107.60723114013672,46.29963684082031,145.39981079101562,26.07999992370605,105.22481536865234,87.40705108642578,41.661598205566406,12.875515937805176,219.86428833007807,40.447975158691406,6.522075176239014,5.03758430480957,33.72063064575195,,71.24293518066406,37.98922348022461
2024-04-11,167.56642150878906,166.0807647705078,237.53575134277344,20.60591697692871,155.8826904296875,64.66747283935547,99.97972869873048,46.15241622924805,388.00885009765625,32.25485610961914,524.3238525390625,68.53205871582031,197.3735809326172,128.74571228027344,23.225759506225582,91.63681030273438,50.821922302246094,24.713672637939453,210.4078826904297,29.416719436645508,181.83985900878903,61.919677734375,106.73942565917967,45.92233657836914,146.89927673339844,26.520000457763672,104.10020446777344,87.68324279785156,41.525386810302734,12.35764503479004,216.5785369873047,40.74489974975586,6.34703540802002,4.683901786804199,33.36159896850586,,71.80360412597656,37.78715133666992
2024-04-12,167.4098358154297,165.2005157470703,238.4458465576172,20.576772689819336,156.6709442138672,64.35157012939453,97.83539581298828,45.7625732421875,387.5426025390625,31.527156829833984,534.5584716796875,67.98334503173828,194.014877319336,129.0902099609375,23.43935203552246,92.3421401977539,50.33180236816406,24.83089256286621,213.8539581298828,30.49614715576172,183.04600524902344,61.45454025268555,107.34688568115234,45.473175048828125,148.59222412109375,26.549999237060547,102.33993530273438,85.47366333007812,40.94423294067383,12.305381774902344,216.4846649169922,38.68561935424805,6.27045488357544,4.641842365264893,33.48442459106445,,71.41114044189453,37.57029724121094
2024-04-15,167.99703979492188,168.30052185058594,240.2660369873047,20.528196334838867,157.32461547851562,65.09437561035156,98.01408386230467,45.851173400878906,390.8995666503906,31.807418823242188,543.0216064453125,67.92658996582031,202.11529541015625,130.32057189941406,23.235048294067383,93.73374938964844,50.426055908203125,24.86019897460937,213.26321411132807,30.036216735839844,183.8662109375,61.24987411499024,106.99977111816406,45.419281005859375,147.23785400390625,26.88999938964844,101.70428466796876,85.74986267089844,41.41642379760742,12.257871627807615,218.92550659179688,38.96338272094727,5.982367515563965,4.691548824310303,33.44663619995117,,70.8130874633789,36.99365615844727
2024-04-16,166.74435424804688,165.6023712158203,235.71554565429688,20.236740112304688,155.4663848876953,63.702674865722656,95.11029052734376,44.77023315429688,383.2531433105469,31.55665779113769,534.7552490234375,67.16974639892578,200.04080200195312,131.74781799316406,22.87286949157715,91.2174072265625,49.63431930541992,25.993314743041992,209.3248291015625,29.942352294921875,179.76528930664062,60.91497802734375,104.7000961303711,44.52095413208008,146.17372131347656,26.920000076293945,100.82415008544922,83.09838104248047,40.58100891113281,12.162849426269531,215.8275146484375,38.61857604980469,5.829207897186279,4.42389726638794,33.05925750732422,,70.45800018310547,36.39237594604492
2024-04-17,165.15890502929688,165.21963500976562,237.8997802734375,20.28531646728516,156.34658813476562,63.52337265014648,94.66355895996094,45.16008377075195,381.4814147949219,30.971548080444336,523.3397216796875,67.34002685546875,217.3282623291016,131.8462371826172,22.75214385986328,91.50336456298828,49.087650299072266,25.895631790161133,208.73406982421875,29.754627227783203,180.44073486328125,57.584564208984375,105.0472183227539,44.04484176635742,142.40087890625,27.34000015258789,100.4329833984375,82.78535461425781,40.05434036254883,12.390901565551758,214.70095825195312,39.67215347290039,5.747157573699951,4.405735492706299,33.57891082763672,,70.21503448486328,36.47123336791992
2024-04-18,165.5699462890625,167.93695068359375,238.4458465576172,20.35332298278809,157.1094512939453,63.87343215942383,95.55703735351562,45.24868392944336,385.1181335449219,30.37168502807617,502.28021240234375,68.02118682861328,223.1566162109375,133.4703369140625,23.170042037963867,90.07362365722656,48.23935317993164,26.03238677978516,210.1125030517578,30.3553524017334,180.39247131347656,59.07301330566406,105.82823181152344,44.359256744384766,141.96554565429688,27.059999465942383,101.31311798095705,82.9510726928711,39.99985504150391,12.699725151062012,215.6397399902344,41.300418853759766,6.069888114929199,4.465001106262207,34.4197998046875,,70.55143737792969,36.50080490112305
2024-04-19,162.2620849609375,165.48756408691406,239.5379638671875,20.557342529296875,156.42483520507812,63.301387786865234,94.57421112060548,44.69049835205078,386.9830932617188,29.634151458740234,495.9820556640625,68.32392883300781,221.8724060058593,134.66026306152344,23.39291954040528,88.7773208618164,48.78676986694336,26.276594161987305,208.63560485839844,30.45860290527344,179.76528930664062,58.01249313354492,105.17738342285156,43.990943908691406,141.239990234375,26.920000076293945,103.07337951660156,82.78535461425781,39.54582595825195,12.709226608276367,215.92138671875,40.7640495300293,6.122765064239502,4.309189319610596,34.59931182861328,,69.65436553955078,36.93451690673828
2024-04-22,162.55567932128906,166.5017547607422,242.7233123779297,20.994525909423828,157.9309844970703,63.34407806396485,94.57421112060548,45.28412628173828,390.2467956542969,29.30963516235352,501.6897583007813,70.04574584960938,221.0821228027344,135.25521850585938,23.550790786743164,87.9957275390625,49.42061233520508,26.74547004699707,214.0508728027344,30.10192108154297,181.2609100341797,58.55205535888672,105.26416778564452,44.22450637817383,142.8845672607422,26.170000076293945,102.87779235839844,82.38026428222656,39.24617004394531,12.832755088806152,216.8601837158203,40.90771865844727,6.155584812164307,4.323527812957764,36.8290901184082,,69.67304992675781,37.88572311401367
2024-04-23,171.12875366210938,167.7647247314453,246.1816864013672,21.130538940429688,159.1046142578125,63.22454452514648,95.11029052734376,45.25754928588867,405.6329040527344,29.30963516235352,506.4133605957031,69.93901062011719,225.13232421875,136.44515991210938,23.94082832336425,89.3492202758789,50.092872619628906,27.01898002624512,220.64767456054688,29.97051239013672,181.6468811035156,58.55205535888672,105.30754852294922,44.4670524597168,148.6405792236328,26.440000534057617,102.24214935302734,83.79808044433594,39.455020904541016,13.18908977508545,220.80308532714844,41.12801361083984,6.146468162536621,4.291983127593994,37.69832611083984,,70.55143737792969,38.3637924194336
2024-04-24,171.81381225585938,167.09495544433594,242.7233123779297,21.14996910095215,158.59605407714844,63.19892120361328,95.19964599609376,45.47018432617188,401.5299377441406,30.90762710571289,512.3179321289062,70.44356536865234,224.9347686767578,137.436767578125,23.54150581359864,89.25390625,50.66909408569336,26.686861038208008,220.05691528320312,29.71708106994629,174.36170959472656,58.831146240234375,104.22280883789062,44.32332229614258,147.3829803466797,25.38999938964844,101.80207061767578,84.12950897216797,38.93742752075195,13.165332794189451,217.89285278320312,40.620384216308594,6.091768264770508,4.313969135284424,36.8101921081543,,71.0747299194336,38.02372360229492
2024-04-25,166.5681915283203,166.19557189941406,239.0829162597656,21.05281639099121,154.93824768066406,62.51588439941406,93.85943603515624,45.17780685424805,394.6295166015625,32.01884841918945,504.8388671875,70.42416381835938,223.65054321289065,137.8829803466797,23.43935203552246,88.73919677734375,50.22732162475586,26.550106048583984,216.70928955078125,29.932966232299805,175.0854034423828,57.75201034545898,103.09467315673828,43.9639892578125,145.2063446044922,24.979999542236328,97.71434783935548,82.34344482421875,38.09294128417969,13.355379104614258,213.7621612548828,40.32345962524414,6.062594890594482,4.26139497756958,35.70475387573242,,70.70095825195312,37.397796630859375
2024-04-26,170.28709411621094,169.9462127685547,241.6311950683593,21.227689743041992,153.62770080566406,63.48922348022461,95.0656280517578,46.35020446777344,399.7533264160156,32.48103332519531,516.0575561523438,70.9869384765625,228.09588623046875,139.32081604003906,24.0244083404541,90.75990295410156,50.84195709228516,26.579408645629883,219.9584503173828,30.214555740356445,176.24330139160156,58.14273452758789,104.22280883789062,44.332305908203125,146.8025360107422,25.299999237060547,97.65567779541016,82.67488098144531,38.95559310913086,13.402888298034668,216.29690551757807,41.86552047729492,6.104531764984131,4.524266719818115,35.355167388916016,,69.9533920288086,38.2060775756836
2024-04-29,167.7621612548828,169.96536254882812,242.35926818847656,21.16939926147461,152.49317932128906,63.85636138916016,95.42301177978516,46.568546295166016,400.5267333984375,32.25485610961914,516.64794921875,71.41386413574219,229.4789123535156,138.2796173095703,24.28443145751953,91.88462829589844,50.64988708496094,27.038516998291016,221.6322784423828,30.9748477935791,175.76083374023438,58.77911758422852,104.78688049316406,44.2514533996582,147.19517517089844,25.530000686645508,97.7925796508789,80.35482025146484,39.981693267822266,13.056057929992676,218.2683563232422,42.440208435058594,6.146468162536621,4.572061538696289,36.51729965209961,,70.34585571289062,38.58557891845703
2024-04-30,166.07884216308594,168.30052185058594,242.6323089599609,20.87794303894043,151.24131774902344,60.56919860839844,91.5363998413086,46.66347503662109,398.4965515136719,32.17618942260742,508.9720764160156,72.2483139038086,223.65054321289065,139.37039184570312,25.240951538085938,90.20706176757812,50.035247802734375,27.321796417236328,223.10916137695312,30.62755584716797,174.79591369628906,58.66341400146485,99.9272003173828,43.05668640136719,146.2135467529297,24.65999984741211,98.47712707519533,77.05886840820312,38.41983795166016,13.265107154846191,218.1744842529297,41.70269775390625,6.120942115783691,4.500369548797607,37.41487503051758,,69.9533920288086,38.52150344848633
2024-05-02,164.943603515625,167.63076782226562,243.36036682128903,21.1111068725586,150.18505859375,60.543582916259766,91.08966064453124,46.17932891845703,396.2730102539063,30.8142032623291,504.2484436035156,71.8019790649414,221.2796936035156,140.9569549560547,25.32453155517578,90.18800354003906,49.17091751098633,27.321796417236328,216.90621948242188,31.265825271606445,176.38804626464844,59.01053237915039,99.2329559326172,43.15550231933594,147.53875732421875,23.51000022888184,98.23265075683594,76.78268432617188,38.6468505859375,13.572124481201172,217.517318725586,40.993919372558594,6.233988285064697,4.64757776260376,37.98177337646485,,70.1402816772461,39.019287109375
2024-05-03,167.0771026611328,169.9462127685547,240.4480743408203,21.043100357055664,150.86965942382812,61.11563491821289,91.58106994628906,46.582786560058594,389.2156982421875,30.91254234313965,528.0633544921875,76.98336029052734,222.26754760742188,141.9485626220703,26.113889694213867,91.1220932006836,49.84317779541016,27.302261352539062,222.8137664794922,31.10625648498535,178.4143829345703,59.3576545715332,100.23092651367188,43.77534484863281,149.20751953125,23.809999465942383,98.5260238647461,77.0772933959961,37.18488311767578,13.372319221496582,215.3581085205078,42.88079452514648,6.223048686981201,4.622724533081055,37.09363555908203,,70.55143737792969,39.36921691894531
2024-05-06,167.8208770751953,171.6110382080078,244.99856567382807,21.12082290649414,153.21693420410156,61.926753997802734,92.0724868774414,46.97200393676758,400.5267333984375,31.68449783325196,537.7075805664062,77.13861083984375,222.3663482666016,142.74185180664062,26.188182830810547,92.87591552734376,50.3809814453125,27.2241153717041,222.7153167724609,31.33853912353516,177.7871856689453,60.22545623779297,101.48922729492188,44.13467788696289,149.15843200683594,24.440000534057617,98.91719818115234,77.61126708984375,36.85798263549805,13.494152069091797,218.5500030517578,43.512943267822266,6.310568332672119,4.714490413665772,37.4243278503418,,70.94390869140625,39.058719635009766
2024-05-07,170.63941955566406,172.3573455810547,248.0018920898437,21.10139274597168,155.3685760498047,62.58418273925781,93.0999755859375,47.54159164428711,406.0372314453125,35.780269622802734,520.3875122070312,77.06098937988281,219.4027709960937,142.89059448242188,26.624652862548828,93.73374938964844,49.939208984375,27.47808837890625,225.66909790039065,32.04505920410156,180.48898315429688,61.36323928833008,102.4438247680664,44.556884765625,150.67996215820312,26.51000022888184,100.82415008544922,78.27413940429688,37.21212387084961,13.830409049987791,222.52186584472656,43.32138442993164,6.219401836395264,4.6609601974487305,35.36461639404297,,71.31769561767578,39.15235900878906
2024-05-08,172.69461059570312,173.73512268066406,249.0029754638672,21.023670196533203,158.04835510253906,61.96090316772461,90.37488555908205,47.00048065185547,418.9917602539063,35.46067810058594,526.2920532226562,79.31208038330078,219.79791259765625,143.1385040283203,26.23461532592773,93.16185760498048,49.82397079467773,27.819976806640625,228.6228790283203,31.948272705078125,180.2959899902344,59.41550827026367,101.70618438720705,44.19755935668945,151.31800842285156,25.15999984741211,101.70428466796876,75.12550354003906,36.79441833496094,13.732943534851074,223.8781280517578,48.02418899536133,6.48068904876709,4.623680114746094,36.53619384765625,,71.80360412597656,39.44807434082031
