Date,0700.HK,9988.HK,0005.HK,1299.HK,2318.HK,0941.HK,1810.HK,0388.HK,0027.HK,0003.HK,0016.HK,0883.HK,0857.HK,1211.HK,0002.HK,1038.HK,0006.HK,0012.HK,0017.HK,1816.HK,2899.HK,0386.HK,1928.HK,0001.HK,0066.HK,2388.HK,0688.HK,1113.HK,0823.HK,0175.HK,2269.HK,9618.HK,9999.HK,3690.HK,6098.HK,0968.HK,1024.HK,2382.HK,0241.HK,0285.HK
2025-11-19,622.5,156.39999389648438,107.43526458740234,77.94999694824219,58.20000076293945,86.3499984741211,38.81999969482422,409.8831176757813,39.86000061035156,7.25,98.65206146240234,22.059999465942383,9.029999732971191,96.0500030517578,66.87298583984375,54.5,51.400001525878906,29.559999465942383,7.309999942779541,2.9600000381469727,31.440000534057617,4.570000171661377,20.26000022888184,53.29999923706055,30.040000915527344,38.15999984741211,13.390000343322754,39.29999923706055,40.04132461547852,17.040000915527344,31.920000076293945,113.5,215.2144317626953,98.0,6.179999828338623,3.5,63.5,65.0999984741211,5.730000019073486,32.86000061035156
2025-11-20,621.0,154.8000030517578,107.2359390258789,78.94999694824219,58.25,86.5,37.70000076293945,411.0643615722656,40.02000045776367,7.260000228881836,98.0562744140625,21.959999084472656,9.0,95.1999969482422,66.77564239501953,53.900001525878906,51.59999847412109,29.71999931335449,7.480000019073486,3.009999990463257,31.1200008392334,4.559999942779541,20.280000686645508,53.45000076293945,30.459999084472656,38.34000015258789,13.720000267028809,39.880001068115234,37.47234344482422,17.010000228881836,32.20000076293945,113.5,212.21978759765625,98.5,6.289999961853027,3.4600000381469727,64.94999694824219,64.05000305175781,5.829999923706055,32.7400016784668
2025-11-21,610.0,147.60000610351562,104.74440002441406,76.80000305175781,56.900001525878906,86.0,38.08000183105469,402.79583740234375,38.400001525878906,7.179999828338623,96.2689208984375,21.540000915527344,8.699999809265137,92.75,66.1429214477539,53.95000076293945,51.29999923706055,29.31999969482422,7.090000152587891,2.9800000190734863,30.0,4.429999828338623,19.06999969482422,53.45000076293945,30.34000015258789,37.7400016784668,13.65999984741211,39.0,34.67157745361328,16.709999084472656,30.559999465942383,110.3000030517578,204.2340850830078,95.5500030517578,6.230000019073486,3.200000047683716,64.0,62.79999923706055,5.570000171661377,31.6200008392334
2025-11-24,624.5,154.5,106.93695831298828,79.0,56.54999923706055,87.5999984741211,38.65999984741211,408.7019348144531,39.5,7.320000171661377,97.4108428955078,21.21999931335449,8.640000343322754,94.8499984741211,66.67830657958984,54.25,52.20000076293945,29.76000022888184,7.150000095367432,2.990000009536743,30.3799991607666,4.409999847412109,19.6299991607666,54.70000076293945,30.200000762939453,38.29999923706055,13.979999542236328,39.63999938964844,35.34762191772461,16.75,31.799999237060547,112.4000015258789,216.212631225586,98.1500015258789,6.429999828338623,3.140000104904175,68.55000305175781,64.1500015258789,5.730000019073486,32.08000183105469
2025-11-25,625.0,157.8000030517578,106.43865203857422,79.25,57.54999923706055,87.25,40.34000015258789,408.8987731933594,39.31999969482422,7.300000190734863,97.11295318603516,21.239999771118164,8.6899995803833,95.75,66.2889404296875,53.70000076293945,51.79999923706055,29.71999931335449,7.139999866485596,3.0199999809265137,30.920000076293945,4.409999847412109,19.75,54.79999923706055,30.63999938964844,38.36000061035156,14.0600004196167,39.65999984741211,35.52146530151367,16.719999313354492,31.86000061035156,112.4000015258789,217.2108459472656,98.25,6.579999923706055,3.140000104904175,70.6500015258789,65.0999984741211,5.980000019073486,32.7400016784668
2025-11-26,619.5,154.8000030517578,107.2359390258789,80.69999694824219,57.34999847412109,87.3499984741211,40.09999847412109,406.7332153320313,39.18000030517578,7.21999979019165,97.55978393554688,21.059999465942383,8.699999809265137,98.3499984741211,66.33760833740234,53.400001525878906,51.75,29.8799991607666,7.099999904632568,3.0199999809265137,30.280000686645508,4.420000076293945,19.979999542236328,55.20000076293945,31.07999992370605,38.119998931884766,14.0600004196167,40.119998931884766,35.73393630981445,16.81999969482422,31.940000534057617,114.8000030517578,214.81512451171875,103.8000030517578,6.5,3.180000066757202,68.6500015258789,63.79999923706055,6.099999904632568,33.47999954223633
2025-11-27,611.5,150.60000610351562,108.6312026977539,82.05000305175781,57.25,87.25,41.09999847412109,405.3551025390625,39.70000076293945,7.239999771118164,98.50311279296876,21.34000015258789,8.739999771118164,97.0,66.24027252197266,53.45000076293945,52.150001525878906,29.739999771118164,6.929999828338623,3.0299999713897705,30.700000762939453,4.46999979019165,20.65999984741211,54.900001525878906,31.31999969482422,37.52000045776367,13.68000030517578,40.040000915527344,35.4442024230957,17.0,31.299999237060547,116.1999969482422,214.4158477783203,104.0,6.489999771118164,3.200000047683716,68.4000015258789,64.44999694824219,5.760000228881836,33.15999984741211
2025-11-28,611.5,151.5,108.93019104003906,80.5999984741211,56.70000076293945,87.30000305175781,41.02000045776367,404.567626953125,40.2400016784668,7.239999771118164,97.9073257446289,21.18000030517578,8.680000305175781,97.5,66.19160461425781,53.900001525878906,52.04999923706055,29.34000015258789,6.869999885559082,3.0299999713897705,30.700000762939453,4.409999847412109,21.200000762939453,54.95000076293945,30.8799991607666,37.459999084472656,13.289999961853027,39.91999816894531,35.618045806884766,16.940000534057617,31.15999984741211,116.5,213.6172790527344,102.5,6.380000114440918,3.220000028610229,67.80000305175781,63.5,5.570000171661377,33.15999984741211
2025-12-01,619.5,154.89999389648438,110.12612915039062,80.5,57.0,87.75,40.29999923706055,406.1426086425781,39.86000061035156,7.28000020980835,99.79398345947266,21.440000534057617,8.779999732971191,97.9499969482422,66.43495178222656,55.09999847412109,52.45000076293945,29.68000030517578,6.829999923706055,3.0899999141693115,32.31999969482422,4.449999809265137,21.420000076293945,55.900001525878906,31.34000015258789,37.380001068115234,13.25,40.70000076293945,35.81120300292969,17.059999465942383,31.71999931335449,117.0999984741211,222.00225830078125,99.5500030517578,6.46999979019165,3.2100000381469727,68.3499984741211,67.44999694824219,5.510000228881836,33.79999923706055
2025-12-02,617.0,157.0,110.62443542480467,80.80000305175781,57.400001525878906,87.80000305175781,40.70000076293945,403.7801818847656,40.97999954223633,7.320000171661377,99.24784088134766,21.84000015258789,8.850000381469727,100.0999984741211,66.61180114746094,55.09999847412109,52.45000076293945,30.0,6.840000152587891,3.0999999046325684,32.720001220703125,4.550000190734863,21.8799991607666,56.84999847412109,32.060001373291016,37.18000030517578,13.260000228881836,40.959999084472656,35.70000076293945,17.15999984741211,31.3799991607666,116.0,223.9986724853516,96.5,6.460000038146973,3.2300000190734863,68.94999694824219,67.6500015258789,5.449999809265137,34.41999816894531
